int,string,string,string,int,int
002370,猛,s,p-wg-p-hp-sg-h-s-hz-s-s-h,2,061
002371,祭,j,p-hp-d-d-hp-n-h-h-sg-p-d,3,153
002372,馅,j,p-hp-st-p-hp-p-s-h-hz-h-h,2,065
002373,馆,m,p-hp-st-d-d-hp-s-hz-h-hz-h,2,065
002374,凑,h,d-t-h-h-h-p-n-h-h-p-d,2,012
002375,减,m,d-t-h-p-h-s-hz-h-xg-p-d,2,012
002376,毫,s,d-h-s-hz-h-d-hp-p-h-h-swg,5,101
002377,烹,s,d-h-s-hz-h-hp-sg-d-d-d-d,3,084
002378,庶,j,d-h-p-h-s-s-h-d-d-d-d,7,051
002379,麻,s,d-h-p-h-s-p-d-h-s-p-n,7,251
002380,庵,t,d-h-p-h-p-n-s-hz-h-h-swg,7,051
002381,痊,m,d-h-p-d-t-p-n-h-h-s-h,7,147
002382,痒,t,d-h-p-d-t-d-p-h-h-h-s,7,147
002383,痕,s,d-h-p-d-t-hz-h-h-st-p-n,7,147
002384,廊,h,d-h-p-d-hz-h-h-st-d-hpwg-s,7,051
002385,康,m,d-h-p-hz-h-h-sg-d-t-p-n,7,051
002386,庸,t,d-h-p-hz-h-h-s-hzg-h-h-s,7,051
002387,鹿,h,d-h-p-hz-s-s-h-h-st-p-swg,7,250
002388,盗,h,d-t-p-hp-p-n-s-hz-s-s-h,3,144
002389,章,h,d-h-d-p-h-s-hz-h-h-h-s,5,141
002390,竟,m,d-h-d-p-h-s-hz-h-h-p-swg,5,141
002391,商,j,d-h-d-p-s-hzg-p-d-s-hz-h,3,056
002392,族,j,d-h-hzg-p-p-h-p-h-h-p-n,2,090
002393,旋,j,d-h-hzg-p-p-h-hp-s-h-p-n,2,090
002394,望,s,d-h-st-p-hzg-h-h-h-h-s-h,3,129
002395,率,j,d-h-pz-pz-d-d-t-p-d-h-s,3,156
002396,阎,m,d-s-hzg-p-hp-p-s-h-hz-h-h,9,058
002397,阐,h,d-s-hzg-d-p-s-hz-h-h-h-s,9,058
002398,着,j,d-p-h-h-h-p-s-hz-h-h-h,3,146
002399,羚,h,d-p-h-h-h-p-p-n-d-hp-d,2,183
002400,盖,m,d-p-h-h-s-h-s-hz-s-s-h,3,144
002401,眷,m,d-p-h-h-p-n-s-hz-h-h-h,3,146
002402,粘,j,d-p-h-s-p-d-s-h-s-hz-h,2,173
002403,粗,j,d-p-h-s-p-d-s-hz-h-h-h,2,173
002404,粒,h,d-p-h-s-p-d-d-h-d-p-h,2,173
002405,断,h,d-p-h-s-p-d-sz-p-p-h-s,2,099
002406,剪,j,d-p-h-s-hzg-h-h-s-sg-hzg-p,3,015
002407,兽,j,d-p-s-hz-h-s-h-h-s-hz-h,5,021
002408,焊,h,d-p-p-d-s-hz-h-h-h-h-s,2,096
002409,焕,h,d-p-p-d-p-hp-s-hz-h-p-n,2,096
002410,清,s,d-d-t-h-h-s-h-s-hzg-h-h,2,068
002411,添,s,d-d-t-h-h-p-n-sg-d-d-d,2,068
002412,鸿,s,d-d-t-h-s-t-p-hzg-d-szzg-h,4,148
002413,淋,s,d-d-t-h-s-p-d-h-s-p-n,4,068
002414,涯,s,d-d-t-h-p-h-s-h-h-s-h,2,068
002415,淹,s,d-d-t-h-p-n-s-hz-h-h-swg,2,068
002416,渠,s,d-d-t-h-hz-h-sz-h-s-p-n,3,068
002417,渐,s,d-d-t-h-pz-s-t-p-p-h-s,4,068
002418,淑,s,d-d-t-s-h-h-sg-p-d-hp-n,4,068
002419,淌,s,d-d-t-s-d-p-s-hzg-s-hz-h,2,068
002420,混,s,d-d-t-s-hz-h-h-h-st-p-swg,2,068
002421,淮,s,d-d-t-p-s-d-h-h-h-s-h,2,068
002422,淆,s,d-d-t-p-d-h-p-s-hzg-h-h,2,068
002423,渊,s,d-d-t-p-d-p-h-s-p-d-s,2,068
002424,淫,s,d-d-t-p-d-d-p-p-h-s-h,2,068
002425,渔,s,d-d-t-p-hp-s-hz-h-s-h-h,2,068
002426,淘,s,d-d-t-p-hzg-p-h-h-s-sz-s,2,068
002427,淳,s,d-d-t-d-h-s-hz-h-hp-sg-h,2,068
002428,液,s,d-d-t-d-h-p-s-p-hp-d-n,2,068
002429,淤,s,d-d-t-d-h-hzg-p-p-n-d-d,4,068
002430,淡,s,d-d-t-d-p-p-d-d-p-p-n,2,068
002431,淀,s,d-d-t-d-d-hp-h-s-h-p-n,2,068
002432,深,s,d-d-t-d-hp-p-d-h-s-p-n,2,068
002433,涮,s,d-d-t-hz-h-p-s-hzg-s-s-sg,4,068
002434,涵,s,d-d-t-hp-sg-d-t-p-d-sz-s,2,068
002435,婆,s,d-d-t-hp-p-s-hp-n-pd-p-h,3,060
002436,梁,h,d-d-t-hzg-p-d-d-h-s-p-n,3,102
002437,渗,s,d-d-t-pz-d-h-p-n-p-p-p,2,068
002438,情,j,d-d-s-h-h-s-h-s-hzg-h-h,2,076
002439,惜,j,d-d-s-h-s-s-h-s-hz-h-h,2,076
002440,惭,j,d-d-s-h-pz-s-t-p-p-h-s,4,076
002441,悼,h,d-d-s-s-h-s-hz-h-h-h-s,2,076
002442,惧,m,d-d-s-s-hz-h-h-h-h-p-d,2,076
002443,惕,h,d-d-s-s-hz-h-h-p-hzg-p-p,2,076
002444,惟,t,d-d-s-p-s-d-h-h-h-s-h,2,076
002445,惊,m,d-d-s-d-h-s-hz-h-sg-p-d,2,076
002446,惦,h,d-d-s-d-h-p-s-h-s-hz-h,2,076
002447,悴,j,d-d-s-d-h-p-d-p-d-h-s,2,076
002448,惋,h,d-d-s-d-d-hp-p-hp-d-hzg-swg,2,076
002449,惨,j,d-d-s-pz-d-h-p-n-p-p-p,2,076
002450,惯,t,d-d-s-sz-hz-s-h-s-hz-p-d,2,076
002451,寇,m,d-d-hp-h-h-p-swg-s-h-hp-d,3,059
002452,寅,t,d-d-hp-h-s-hz-h-s-h-p-d,3,059
002453,寄,m,d-d-hp-h-p-d-h-s-hz-h-sg,3,059
002454,寂,j,d-d-hp-s-h-h-sg-p-d-hp-n,3,059
002455,宿,j,d-d-hp-p-s-h-p-s-hz-h-h,3,059
002456,窒,h,d-d-hp-p-d-h-pz-d-h-s-h,3,157
002457,窑,m,d-d-hp-p-d-p-h-h-s-sz-s,3,157
002458,密,s,d-d-hp-d-xg-d-p-d-s-sz-s,5,059
002459,谋,s,d-hzt-h-s-s-h-h-h-s-p-n,2,035
002460,谍,h,d-hzt-h-s-s-h-sz-h-s-p-n,2,035
002461,谎,m,d-hzt-h-s-s-d-h-sz-p-s-swg,2,035
002462,谐,m,d-hzt-h-st-p-swg-p-s-hz-h-h,2,035
002463,袱,s,d-hp-s-p-d-p-s-h-p-n-d,4,158
002464,祷,j,d-hp-s-d-h-h-h-p-h-sg-d,2,115
002465,祸,s,d-hp-s-d-s-hz-h-s-hzg-p-d,2,115
002466,谓,t,d-hzt-s-hz-h-s-h-s-hzg-h-h,2,035
002467,谚,m,d-hzt-d-h-d-p-h-p-p-p-p,2,035
002468,谜,s,d-hzt-d-p-h-s-p-d-d-hzzp-n,2,035
002469,逮,h,hz-h-h-sg-d-t-p-d-d-hzzp-n,8,043
002470,敢,m,hp-h-s-s-h-h-t-p-h-p-n,2,109
002471,尉,t,hz-h-p-h-h-sg-p-d-h-sg-d,2,044
002472,屠,h,hz-h-p-h-s-h-p-s-hz-h-h,7,064
002473,弹,h,hz-h-szzg-d-p-s-hz-h-h-h-s,2,049
002474,隋,j,hpwg-s-h-p-h-s-h-s-hzg-h-h,2,020
002475,堕,t,hpwg-s-h-p-s-hzg-h-h-h-s-h,3,071
002476,随,j,hpwg-s-h-p-s-hzg-h-h-d-hzzp-n,2,020
002477,蛋,h,hp-s-h-p-n-s-hz-h-s-h-d,3,166
002478,隅,t,hpwg-s-s-hz-h-h-s-hzg-s-t-d,2,020
002479,隆,h,hpwg-s-p-hp-n-h-p-h-h-s-h,2,020
002480,隐,t,hpwg-s-p-hp-hz-h-h-d-xg-d-d,2,020
002481,婚,s,pd-p-h-p-st-h-xg-s-hz-h-h,2,060
002482,婶,j,pd-p-h-d-d-hp-s-hz-h-h-s,2,060
002483,婉,t,pd-p-h-d-d-hp-p-hp-d-hzg-swg,2,060
002484,颇,s,hp-p-s-hp-d-h-p-s-hz-p-d,2,179
002485,颈,m,hp-d-h-s-t-h-p-s-hz-p-d,2,179
002486,绩,h,pz-pz-t-h-h-s-h-s-hz-p-d,2,069
002487,绪,j,pz-pz-t-h-s-h-p-s-hz-h-h,2,069
002488,续,j,pz-pz-t-h-s-hp-d-d-h-p-d,2,069
002489,骑,m,hz-szzg-t-h-p-d-h-s-hz-h-sg,2,057
002490,绰,h,pz-pz-t-s-h-s-hz-h-h-h-s,2,069
002491,绳,j,pz-pz-t-s-hz-h-s-hz-h-h-swg,2,069
002492,维,t,pz-pz-t-p-s-d-h-h-h-s-h,2,069
002493,绵,s,pz-pz-t-p-s-hz-h-h-s-hzg-s,2,069
002494,绷,s,pz-pz-t-p-hzg-h-h-p-hzg-h-h,4,069
002495,绸,j,pz-pz-t-p-hzg-h-s-h-s-hz-h,2,069
002496,综,j,pz-pz-t-d-d-hp-h-h-sg-p-d,2,069
002497,绽,h,pz-pz-t-d-d-hp-h-s-h-p-n,2,069
002498,绿,h,pz-pz-t-hz-h-h-sg-d-t-p-n,2,069
002499,缀,h,pz-pz-t-hp-d-hp-d-hp-d-hp-n,4,069
002500,巢,j,pd-pd-pd-s-hz-h-h-h-s-p-n,3,041
002501,琴,m,h-h-s-h-h-h-s-h-p-n-d-hp,3,121
002502,琳,m,h-h-s-t-h-s-p-d-h-s-p-n,4,121
002503,琢,h,h-h-s-t-h-p-wg-p-p-d-p-n,2,121
002504,琼,m,h-h-s-t-d-h-s-hz-h-sg-p-d,2,121
002505,斑,s,h-h-s-t-d-h-p-d-h-h-s-h,4,123
002506,替,j,h-h-p-d-h-h-p-n-s-hz-h-h,3,128
002507,揍,j,h-sg-t-h-h-h-p-n-h-h-p-d,2,067
002508,款,m,h-s-h-h-h-sg-p-d-p-hp-p-n,2,111
002509,堪,t,h-s-t-h-s-s-h-h-h-p-d-sz,2,071
002510,塔,h,h-s-t-h-s-s-p-n-h-s-hz-h,2,071
002511,搭,h,h-sg-t-h-s-s-p-n-h-s-hz-h,2,067
002512,堰,t,h-s-t-h-s-hz-h-h-pd-p-h-sz,2,071
002513,揩,m,h-sg-t-h-st-p-swg-p-s-hz-h-h,2,067
002514,越,t,h-s-h-s-h-p-n-h-st-xg-p-d,8,215
002515,趁,m,h-s-h-s-h-p-n-p-n-p-p-p,8,215
002516,趋,m,h-s-h-s-h-p-n-p-hp-hz-h-h,8,215
002517,超,j,h-s-h-s-h-p-n-hzg-p-s-hz-h,8,215
002518,揽,h,h-sg-t-s-s-p-h-d-s-hz-p-swg,2,067
002519,堤,t,h-s-t-s-hz-h-h-h-s-h-p-n,2,071
002520,提,h,h-sg-t-s-hz-h-h-h-s-h-p-n,2,067
002521,博,s,h-s-h-s-hz-h-h-s-d-h-sg-d,2,031
002522,揭,m,h-sg-t-s-hz-h-h-p-hzg-p-d-sz,2,067
002523,喜,s,h-s-h-s-hz-h-d-p-h-s-hz-h,5,056
002524,彭,s,h-s-h-s-hz-h-d-p-t-p-p-p,2,063
002525,揣,j,h-sg-t-s-sz-s-h-p-s-hzg-s-s,2,067
002526,插,j,h-sg-t-p-h-s-p-s-h-hz-h-h,2,067
002527,揪,m,h-sg-t-p-h-s-p-d-d-p-p-n,4,067
002528,搜,j,h-sg-t-p-s-h-hz-h-h-s-hp-n,2,067
002529,煮,s,h-s-h-p-s-hz-h-h-d-d-d-d,3,084
002530,援,t,h-sg-t-p-d-d-p-h-h-p-hp-n,2,067
002531,搀,j,h-sg-t-p-hp-s-hz-h-p-swg-d-d,2,067
002532,裁,j,h-s-h-d-h-p-st-p-d-xg-p-d,6,187
002533,搁,m,h-sg-t-d-s-hzg-p-hp-n-s-hz-h,2,067
002534,搓,j,h-sg-t-d-p-h-h-h-p-h-s-h,2,067
002535,搂,h,h-sg-t-pd-p-h-s-p-n-pd-p-h,2,067
002536,搅,m,h-sg-t-d-d-p-d-hp-s-hz-p-swg,2,067
002537,壹,t,h-s-h-d-hp-h-s-hz-h-d-p-h,5,066
002538,握,t,h-sg-t-hz-h-p-h-pz-d-h-s-h,2,067
002539,搔,j,h-sg-t-hp-n-d-s-hz-h-s-h-d,2,067
002540,揉,j,h-sg-t-hp-d-hp-sg-p-h-s-p-n,2,067
002541,斯,j,h-s-s-h-h-h-p-d-p-p-h-s,2,099
002542,期,m,h-s-s-h-h-h-p-d-p-hzg-h-h,2,129
002543,欺,m,h-s-s-h-h-h-p-d-p-hp-p-n,2,111
002544,联,m,h-s-s-h-h-t-d-p-h-h-p-n,2,168
002545,葫,m,h-s-s-h-s-s-hz-h-p-hzg-h-h,3,038
002546,散,j,h-s-s-h-s-hzg-h-h-p-h-p-n,2,109
002547,惹,s,h-s-s-h-p-s-hz-h-d-xg-d-d,5,125
002548,葬,m,h-s-s-h-p-hp-d-p-swg-h-p-s,5,038
002549,募,m,h-s-s-s-hz-h-h-h-p-n-hzg-p,5,025
002550,葛,m,h-s-s-s-hz-h-h-p-hzg-p-d-sz,5,038
002551,董,h,h-s-s-p-h-s-hz-h-h-s-h-h,3,038
002552,葡,m,h-s-s-p-hzg-h-s-hzg-h-h-s-d,3,038
002553,敬,m,h-s-s-p-hzg-s-hz-h-p-h-p-n,2,109
002554,葱,m,h-s-s-p-hzg-p-p-d-d-xg-d-d,5,038
002555,蒋,m,h-s-s-d-t-s-p-hp-d-h-sg-d,3,038
002556,蒂,m,h-s-s-d-h-d-p-d-hp-s-hzg-s,3,038
002557,落,s,h-s-s-d-d-t-p-hp-n-s-hz-h,3,038
002558,韩,s,h-s-s-hz-h-h-h-s-h-h-hzg-s,2,122
002559,朝,j,h-s-s-hz-h-h-h-s-p-hzg-h-h,2,129
002560,辜,j,h-s-s-hz-h-d-h-d-p-h-h-s,3,210
002561,葵,m,h-s-s-hp-d-p-p-n-h-h-p-d,3,038
002562,棒,m,h-s-p-d-h-h-h-p-n-h-h-s,2,102
002563,棱,m,h-s-p-d-h-s-h-p-d-p-hp-n,2,102
002564,棋,m,h-s-p-d-h-s-s-h-h-h-p-d,2,102
002565,椰,m,h-s-p-d-h-s-s-h-h-t-hpwg-s,4,102
002566,植,m,h-s-p-d-h-s-s-hz-h-h-h-h,2,102
002567,森,m,h-s-p-n-h-s-p-d-h-s-p-n,13,102
002568,焚,h,h-s-p-d-h-s-p-d-d-p-p-n,3,096
002569,椅,m,h-s-p-d-h-p-d-h-s-hz-h-sg,2,102
002570,椒,m,h-s-p-d-s-h-h-sg-p-d-hp-n,4,102
002571,棵,m,h-s-p-d-s-hz-h-h-h-s-p-n,2,102
002572,棍,m,h-s-p-d-s-hz-h-h-h-st-p-swg,2,102
002573,椎,m,h-s-p-d-p-s-d-h-h-h-s-h,2,102
002574,棉,m,h-s-p-d-p-s-hz-h-h-s-hzg-s,2,102
002575,棚,m,h-s-p-d-p-hzg-h-h-p-hzg-h-h,4,102
002576,棕,m,h-s-p-d-d-d-hp-h-h-sg-p-d,2,102
002577,棺,m,h-s-p-d-d-d-hp-s-hz-h-hz-h,2,102
002578,榔,m,h-s-p-d-d-hz-h-h-st-d-hpwg-s,4,102
002579,椭,m,h-s-p-d-hpwg-s-h-p-s-hzg-h-h,4,102
002580,惠,s,h-s-hz-h-h-s-h-d-d-xg-d-d,3,125
002581,惑,s,h-s-hz-h-t-xg-p-d-d-xg-d-d,3,125
002582,逼,s,h-s-hz-h-s-hz-h-s-h-d-hzzp-n,8,043
002583,粟,j,h-s-hz-s-s-h-d-p-h-s-p-n,3,173
002584,棘,m,h-s-hzg-s-p-d-h-s-hzg-s-p-n,2,102
002585,酣,s,h-s-hz-p-sw-h-h-h-s-s-h-h,2,213
002586,酥,j,h-s-hz-p-sw-h-h-p-h-s-p-n,2,213
002587,厨,j,h-p-h-s-hz-h-d-p-t-h-sg-d,7,014
002588,厦,m,h-p-h-p-s-hz-h-h-h-p-hp-n,7,014
002589,硬,m,h-p-s-hz-h-h-s-hz-h-h-p-n,2,151
002590,硝,t,h-p-s-hz-h-s-d-p-s-hzg-h-h,2,151
002591,确,t,h-p-s-hz-h-p-hp-p-hzg-h-h-s,2,151
002592,硫,h,h-p-s-hz-h-d-h-pz-d-p-s-swg,2,151
002593,雁,m,h-p-p-s-p-s-d-h-h-h-s-h,7,230
002594,殖,j,h-p-hp-d-h-s-s-hz-h-h-h-h,2,087
002595,裂,h,h-p-hp-d-s-sg-d-h-p-st-p-n,3,187
002596,雄,s,h-p-pz-d-p-s-d-h-h-h-s-h,2,230
002597,颊,m,h-d-p-h-p-d-h-p-s-hz-p-d,2,179
002598,雳,h,h-d-hp-s-d-d-d-d-h-p-hzg-p,3,218
002599,暂,h,h-pz-s-t-p-p-h-s-s-hz-h-h,3,113
002600,雅,m,h-pz-sg-p-p-s-d-h-h-h-s-h,2,230
002601,翘,m,h-xg-p-h-p-swg-hzg-d-t-hzg-d-t,8,190
002602,辈,s,s-h-h-h-s-h-h-h-h-pz-h-s,3,086
002603,悲,s,s-h-h-h-s-h-h-h-d-xg-d-d,3,125
002604,紫,j,s-h-s-t-p-swg-pz-pz-d-sg-p-d,3,191
002605,凿,j,s-s-d-p-h-d-p-h-h-s-sz-s,3,027
002606,辉,s,s-d-p-h-p-st-d-hp-h-pz-h-s,2,086
002607,敞,j,s-d-p-s-hzg-s-hz-h-p-h-p-n,2,109
002608,棠,m,s-d-p-d-hp-s-hz-h-h-s-p-n,3,102
002609,赏,j,s-d-p-d-hp-s-hz-h-s-hz-p-d,3,082
002610,掌,j,s-d-p-d-hp-s-hz-h-p-h-h-sg,3,116
002611,晴,h,s-hz-h-h-h-h-s-h-s-hzg-h-h,2,113
002612,睐,h,s-hz-h-h-h-h-d-p-h-s-p-n,2,146
002613,暑,j,s-hz-h-h-h-s-h-p-s-hz-h-h,3,113
002614,最,m,s-hz-h-h-h-s-s-h-h-t-hp-n,3,128
002615,晰,j,s-hz-h-h-h-s-p-d-p-p-h-s,4,113
002616,量,h,s-hz-h-h-h-s-hz-h-h-s-h-h,5,205
002617,鼎,h,s-hz-h-h-h-szz-h-p-s-h-s-hz,3,255
002618,喷,s,s-hz-h-h-s-h-s-s-s-hz-p-d,2,056
002619,喳,j,s-hz-h-h-s-p-n-s-hz-h-h-h,2,056
002620,晶,h,s-hz-h-h-s-hz-h-h-s-hz-h-h,13,113
002621,喇,h,s-hz-h-h-s-hz-h-s-p-d-s-sg,4,056
002622,遇,m,s-hz-h-h-s-hzg-s-t-d-d-hzzp-n,8,043
002623,喊,s,s-hz-h-h-p-h-s-hz-h-xg-p-d,2,056
002624,遏,m,s-hz-h-h-p-hzg-p-d-sz-d-hzzp-n,8,043
002625,晾,h,s-hz-h-h-d-h-s-hz-h-sg-p-d,2,113
002626,景,m,s-hz-h-h-d-h-s-hz-h-sg-p-d,3,113
002627,畴,j,s-hz-h-s-h-h-h-h-p-h-sg-d,2,155
002628,践,h,s-hz-h-s-h-s-t-h-h-xg-p-d,2,216
002629,跋,s,s-hz-h-s-h-s-t-h-p-hp-n-d,2,216
002630,跌,h,s-hz-h-s-h-s-t-p-h-h-p-n,2,216
002631,跑,s,s-hz-h-s-h-s-t-p-hzg-hz-h-swg,2,216
002632,跛,s,s-hz-h-s-h-s-t-hp-p-s-hp-n,2,216
002633,遗,m,s-hz-h-s-h-s-hz-p-d-d-hzzp-n,8,043
002634,蛙,t,s-hz-h-s-h-d-h-s-h-h-s-h,2,166
002635,蛛,j,s-hz-h-s-h-d-p-h-h-s-p-n,2,166
002636,蜓,h,s-hz-h-s-h-d-p-h-s-h-hzzp-n,2,166
002637,蜒,t,s-hz-h-s-h-d-p-s-h-sz-hzzp-n,2,166
002638,蛤,s,s-hz-h-s-h-d-p-n-h-s-hz-h,2,166
002639,喝,s,s-hz-h-s-hz-h-h-p-hzg-p-d-sz,2,056
002640,鹃,m,s-hz-h-s-hzg-h-h-p-hzg-d-szzg-h,2,148
002641,喂,t,s-hz-h-s-hz-h-s-h-h-st-p-n,2,056
002642,喘,j,s-hz-h-s-sz-s-h-p-s-hzg-s-s,2,056
002643,喉,m,s-hz-h-p-s-hz-h-p-h-h-p-n,4,056
002644,喻,j,s-hz-h-p-n-h-s-hzg-h-h-s-sg,2,056
002645,啼,h,s-hz-h-d-h-d-p-d-hp-s-hzg-s,2,056
002646,喧,j,s-hz-h-d-d-hp-h-s-hz-h-h-h,2,056
002647,嵌,m,s-sz-s-h-s-s-h-h-p-hp-p-n,3,062
002648,幅,s,s-hzg-s-h-s-hz-h-s-hz-h-s-h,2,055
002649,帽,s,s-hzg-s-s-hz-h-h-s-hz-h-h-h,2,055
002650,赋,s,s-hz-p-d-h-h-s-h-s-t-xg-d,2,082
002651,赌,h,s-hz-p-d-h-s-h-p-s-hz-h-h,2,082
002652,赎,h,s-hz-p-d-h-s-hp-d-d-h-p-d,2,082
002653,赐,j,s-hz-p-d-s-hz-h-h-p-hzg-p-p,2,082
002654,赔,s,s-hz-p-d-d-h-d-p-h-s-hz-h,2,082
002655,黑,t,s-hz-d-p-h-s-h-h-d-d-d-d,3,256
002656,铸,j,p-h-h-h-st-h-h-h-p-h-sg-d,2,140
002657,铺,j,p-h-h-h-st-h-s-hzg-h-h-s-d,2,140
002658,链,j,p-h-h-h-st-h-pz-h-s-d-hzzp-n,2,140
002659,销,j,p-h-h-h-st-s-d-p-s-hzg-h-h,2,140
002660,锁,j,p-h-h-h-st-s-d-p-s-hz-p-d,2,140
002661,锄,j,p-h-h-h-st-s-hz-h-h-t-hzg-p,4,140
002662,锅,j,p-h-h-h-st-s-hz-h-s-hzg-p-d,2,140
002663,锈,j,p-h-h-h-st-p-h-s-p-n-hzzzg-p,2,140
002664,锋,j,p-h-h-h-st-p-hp-n-h-h-h-s,2,140
002665,锌,j,p-h-h-h-st-d-h-d-p-h-h-s,2,140
002666,锐,j,p-h-h-h-st-d-p-s-hz-h-p-swg,2,140
002667,甥,j,p-h-h-s-t-s-hz-h-s-h-hzg-p,2,150
002668,掰,h,p-h-h-p-p-n-hzg-p-p-h-h-sg,4,116
002669,短,h,p-h-h-p-d-h-s-hz-h-d-p-h,2,152
002670,智,h,p-h-h-p-d-s-hz-h-s-hz-h-h,3,113
002671,氮,h,p-h-h-hzwg-d-p-p-d-d-p-p-d,6,110
002672,毯,h,p-h-h-swg-d-p-p-d-d-p-p-d,8,101
002673,氯,h,p-h-h-hzwg-hz-h-h-sg-d-t-p-d,6,110
002674,鹅,m,p-h-sg-t-xg-p-d-p-hzg-d-szzg-h,2,148
002675,剩,j,p-h-s-s-h-t-p-swg-p-d-s-sg,2,016
002676,稍,j,p-h-s-p-d-s-d-p-s-hzg-h-h,2,139
002677,程,h,p-h-s-p-d-s-hz-h-h-h-s-h,2,139
002678,稀,m,p-h-s-p-d-p-d-h-p-s-hzg-s,2,139
002679,税,j,p-h-s-p-d-d-p-s-hz-h-p-swg,2,139
002680,筐,m,p-h-d-p-h-d-h-h-h-s-h-sz,3,188
002681,等,m,p-h-d-p-h-d-h-s-h-h-sg-d,3,188
002682,筑,m,p-h-d-p-h-d-h-s-t-p-hzwg-d,3,188
002683,策,m,p-h-d-p-h-d-h-s-hzg-s-p-n,3,188
002684,筛,m,p-h-d-p-h-d-s-p-h-s-hzg-s,3,188
002685,筒,m,p-h-d-p-h-d-s-hzg-h-s-hz-h,3,188
002686,筏,m,p-h-d-p-h-d-p-s-h-xg-p-d,3,188
002687,答,m,p-h-d-p-h-d-p-n-h-s-hz-h,3,188
002688,筋,m,p-h-d-p-h-d-p-hzg-h-h-hzg-p,3,188
002689,筝,m,p-h-d-p-h-d-p-hp-hz-h-h-sg,3,188
002690,傲,t,p-s-h-h-s-h-hzg-p-p-h-p-n,4,029
002691,傅,s,p-s-h-s-hz-h-h-s-d-h-sg-d,2,029
002692,牌,s,p-s-h-hz-p-s-hz-h-h-p-h-s,2,107
002693,堡,t,p-s-s-hz-h-h-s-p-n-h-s-h,3,071
002694,集,m,p-s-d-h-h-h-s-h-h-s-p-n,3,230
002695,焦,h,p-s-d-h-h-h-s-h-d-d-d-d,3,084
002696,傍,s,p-s-d-h-d-p-d-hp-d-h-hzg-p,2,029
002697,储,j,p-s-d-hzt-h-s-h-p-s-hz-h-h,4,029
002698,皓,m,p-s-hz-h-h-p-h-s-h-s-hz-h,2,134
002699,皖,m,p-s-hz-h-h-d-d-hp-h-h-p-swg,2,134
002700,粤,t,p-s-hz-d-p-h-s-p-d-h-h-szzg,3,173
002701,奥,t,p-s-hz-d-p-h-s-p-d-h-p-n,3,045
002702,街,m,p-p-s-h-s-h-h-s-t-h-h-sg,4,181
002703,惩,j,p-p-s-h-s-h-s-h-d-xg-d-d,3,125
002704,御,m,p-p-s-p-h-h-s-h-s-t-hzg-s,4,040
002705,循,h,p-p-s-p-p-h-s-s-hz-h-h-h,2,040
002706,艇,h,p-p-hzg-d-h-d-p-h-s-h-hzzp-n,2,186
002707,舒,j,p-d-h-h-s-s-hz-h-hp-d-hp-sg,2,177
002708,逾,j,p-n-h-s-hzg-h-h-s-sg-d-hzzp-n,8,043
002709,番,s,p-d-p-h-s-p-n-s-hz-h-s-h,3,155
002710,释,j,p-d-p-h-s-p-d-hp-n-h-h-s,2,194
002711,禽,j,p-n-d-h-p-d-sz-s-s-hzg-pz-d,3,028
002712,腊,h,p-hzg-h-h-h-s-s-h-s-hz-h-h,2,129
002713,脾,s,p-hzg-h-h-p-s-hz-h-h-p-h-s,2,129
002714,腋,t,p-hzg-h-h-d-h-p-s-p-hp-d-n,2,129
002715,腔,j,p-hzg-h-h-d-d-hp-p-d-h-s-h,2,129
002716,腕,h,p-hzg-h-h-d-d-hp-p-hp-d-hzg-swg,2,129
002717,鲁,h,p-hp-s-hz-h-s-h-h-s-hz-h-h,3,229
002718,猩,j,p-wg-p-s-hz-h-h-p-h-h-s-h,2,061
002719,猬,t,p-wg-p-s-hz-h-s-h-s-hzg-h-h,2,061
002720,猾,s,p-wg-p-s-hz-hz-d-hp-s-hzg-h-h,2,061
002721,猴,m,p-wg-p-p-s-hz-h-p-h-h-p-n,4,061
002722,惫,s,p-hp-n-s-hz-h-s-h-d-xg-d-d,3,125
002723,然,j,p-hp-d-d-h-p-n-d-d-d-d-d,3,084
002724,馈,m,p-hp-st-s-hz-h-s-h-s-hz-p-d,2,065
002725,馋,j,p-hp-st-p-hp-s-hz-h-p-swg-d-d,2,065
002726,装,j,d-t-s-h-s-h-d-h-p-st-p-n,3,187
002727,蛮,s,d-h-s-s-p-d-s-hz-h-s-h-d,3,166
002728,就,h,d-h-s-hz-h-sg-p-d-h-p-swg-d,2,079
002729,敦,h,d-h-s-hz-h-hp-sg-t-p-h-p-n,2,109
002730,斌,s,d-h-p-d-h-h-s-h-s-t-xg-d,2,123
002731,痘,h,d-h-p-d-t-h-s-hz-h-d-p-h,7,147
002732,痢,h,d-h-p-d-t-p-h-s-p-d-s-sg,7,147
002733,痪,s,d-h-p-d-t-p-hp-s-hz-h-p-n,7,147
002734,痛,h,d-h-p-d-t-hp-d-s-hzg-h-h-s,7,147
002735,童,j,d-h-d-p-h-s-hz-h-h-s-h-h,3,141
002736,竣,j,d-h-d-p-t-pz-d-p-d-p-hp-n,2,141
002737,阔,s,d-s-hzg-d-d-t-p-h-s-s-hz-h,9,058
002738,善,j,d-p-h-h-h-s-d-p-h-s-hz-h,5,056
002739,翔,t,d-p-h-h-h-p-hzg-d-t-hzg-d-t,4,190
002740,羡,j,d-p-h-h-s-h-d-t-p-hp-p-n,3,183
002741,普,s,d-p-h-s-s-d-p-h-s-hz-h-h,3,113
